Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
22,46.510,3,0,3,66.969,66.469,69.563,71.063,75.663,115.013,1,1,0,,20.459,19.959,20.459,19.959,68.503,C 
23,47.560,0,8,5,55.460,54.960,58.055,59.555,66.155,125.698,1,1,0,,7.900,7.400,7.900,7.400,78.138,
24,47.750,0,2,5,55.460,54.960,58.055,59.555,66.155,77.186,0,0,0,,,,7.710,7.210,29.436,
25,47.950,7,0,2,59.419,58.919,62.013,63.513,68.113,98.096,1,1,0,,11.469,10.969,11.469,10.969,50.146,
26,49.290,7,0,2,59.419,58.919,62.013,63.513,68.113,98.096,0,0,0,,,,10.129,9.629,48.806,
27,51.170,3,9,4,67.979,66.634,70.552,72.052,76.652,133.280,1,1,0,,16.809,15.464,16.809,15.464,82.110,C D CD 
28,54.730,9,6,1,76.063,73.808,78.637,80.137,84.737,122.086,1,1,0,,21.333,19.078,21.333,19.078,67.356,
29,55.530,2,0,3,80.952,80.452,83.546,85.046,89.646,115.013,1,1,0,,25.422,24.922,25.422,24.922,59.483,C 
30,60.030,2,0,3,80.952,80.452,83.546,85.046,89.646,115.013,0,0,0,,,,20.922,20.422,54.983,C 
31,60.800,2,5,5,73.112,71.767,75.686,77.186,83.786,96.084,1,1,0,,12.312,10.967,12.312,10.967,35.284,
32,61.440,5,0,2,75.071,73.726,77.644,79.144,83.744,98.096,1,1,0,,13.631,12.286,13.631,12.286,36.656,
33,66.260,5,9,4,95.924,95.424,98.519,100.019,106.619,133.280,1,1,0,,29.664,29.164,29.664,29.164,67.020,C D CD 
34,69.710,4,5,4,81.941,81.441,84.535,86.035,90.635,100.019,1,1,0,,12.231,11.731,12.231,11.731,30.309,
35,69.770,1,0,3,94.935,94.435,97.529,99.029,105.629,115.013,1,1,0,,25.165,24.665,25.165,24.665,45.243,
36,70.310,1,0,3,94.935,94.435,97.529,99.029,105.629,115.013,0,0,0,,,,24.625,24.125,44.703,
37,72.170,2,7,5,73.112,72.170,75.686,77.186,83.786,113.715,0,0,0,,,,0.942,0.000,41.545,
38,73.000,3,0,3,73.000,73.000,69.563,71.063,75.663,115.013,0,0,0,,,,0.000,0.000,42.013,
39,75.910,1,0,3,94.935,94.435,97.529,99.029,105.629,115.013,0,0,0,,,,19.025,18.525,39.103,
40,75.960,2,1,3,80.952,80.452,83.546,85.046,89.646,99.029,0,0,0,,,,4.992,4.492,23.069,C 
41,86.840,6,0,0,89.629,89.129,92.223,93.723,98.323,154.571,1,1,0,,2.789,2.289,2.789,2.289,67.731,
42,88.700,8,0,1,88.700,89.525,92.620,94.120,98.720,172.599,1,1,0,,0.000,0.825,0.000,0.825,83.899,
43,89.280,5,8,5,92.010,90.032,94.584,96.084,102.684,125.698,0,1,0,,2.730,0.752,2.730,0.752,36.418,
44,90.320,9,7,2,115.975,113.719,118.548,120.048,124.648,148.015,1,1,0,,25.655,23.399,25.655,23.399,57.695,
45,90.410,7,0,1,104.009,103.509,106.603,108.103,112.703,172.599,1,1,0,,13.599,13.099,13.599,13.099,82.189,
46,91.770,3,2,0,106.548,104.569,109.121,110.621,115.221,124.604,1,1,0,,14.778,12.799,14.778,12.799,32.834,
47,93.180,4,1,3,132.406,129.893,134.980,136.480,141.080,153.378,1,1,0,,39.226,36.713,39.226,36.713,60.198,
48,93.510,8,5,1,93.510,93.510,92.620,94.120,98.720,138.069,0,0,0,,,,0.000,0.000,44.559,
49,96.190,1,0,3,96.190,96.190,97.529,99.029,105.629,115.013,0,0,0,,,,0.000,0.000,18.823,
50,96.550,6,0,0,96.550,96.550,92.223,93.723,98.323,154.571,0,0,0,,,,0.000,0.000,58.021,
51,98.960,2,0,0,120.510,120.010,123.104,124.604,131.204,154.571,1,1,0,,21.550,21.050,21.550,21.050,55.611,
52,100.370,1,0,3,100.370,100.370,97.529,99.029,105.629,115.013,0,0,0,,,,0.000,0.000,14.643,
53,104.130,1,0,3,104.130,104.130,97.529,99.029,105.629,115.013,0,0,0,,,,0.000,0.000,10.883,
54,106.020,6,0,1,117.992,117.492,120.586,122.086,128.686,172.599,1,1,0,,11.972,11.472,11.972,11.472,66.579,
55,106.070,3,7,4,163.621,163.121,166.215,167.715,174.315,209.813,1,1,0,,57.551,57.051,57.551,57.051,103.743,C 
